time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,joint_pos_1,joint_pos_2,joint_pos_3,joint_vel_1,joint_vel_2,joint_vel_3,joint_acc_1,joint_acc_2,joint_acc_3
0.40000,0.78677,0.04630,0.26615,-0.01749,-0.40235,-0.63247,-0.48490,-1.81870,1.76579,0.05878,-0.01564,-0.08090,-0.50832,-0.62058,-0.36932,-2.32048,0.61758,3.19387
0.40100,0.78676,0.04590,0.26552,-0.01798,-0.40416,-0.63069,-0.48210,-1.80168,1.79076,0.05827,-0.01626,-0.08127,-0.51063,-0.61995,-0.36612,-2.30037,0.64207,3.20839
0.40200,0.78674,0.04549,0.26489,-0.01846,-0.40595,-0.62888,-0.47922,-1.78459,1.81564,0.05776,-0.01688,-0.08163,-0.51292,-0.61930,-0.36290,-2.28017,0.66653,3.22278
0.40300,0.78672,0.04508,0.26426,-0.01893,-0.40773,-0.62706,-0.47627,-1.76743,1.84044,0.05724,-0.01750,-0.08200,-0.51519,-0.61862,-0.35967,-2.25987,0.69096,3.23704
0.40400,0.78670,0.04467,0.26363,-0.01941,-0.40949,-0.62520,-0.47323,-1.75021,1.86516,0.05673,-0.01812,-0.08235,-0.51744,-0.61792,-0.35643,-2.23949,0.71537,3.25118
0.40500,0.78668,0.04426,0.26301,-0.01988,-0.41123,-0.62333,-0.47012,-1.73292,1.88979,0.05621,-0.01874,-0.08271,-0.51967,-0.61719,-0.35317,-2.21902,0.73975,3.26518
0.40600,0.78666,0.04385,0.26239,-0.02035,-0.41295,-0.62142,-0.46694,-1.71558,1.91433,0.05569,-0.01935,-0.08306,-0.52188,-0.61644,-0.34990,-2.19846,0.76410,3.27906
0.40700,0.78664,0.04344,0.26177,-0.02081,-0.41466,-0.61950,-0.46368,-1.69817,1.93878,0.05516,-0.01997,-0.08341,-0.52407,-0.61566,-0.34661,-2.17781,0.78842,3.29281
0.40800,0.78662,0.04302,0.26115,-0.02128,-0.41635,-0.61755,-0.46035,-1.68069,1.96315,0.05464,-0.02059,-0.08375,-0.52623,-0.61486,-0.34331,-2.15708,0.81271,3.30643
0.40900,0.78660,0.04261,0.26053,-0.02173,-0.41802,-0.61557,-0.45695,-1.66316,1.98742,0.05411,-0.02120,-0.08409,-0.52838,-0.61404,-0.34000,-2.13626,0.83697,3.31992
0.41000,0.78658,0.04219,0.25992,-0.02219,-0.41967,-0.61357,-0.45347,-1.64557,2.01161,0.05358,-0.02181,-0.08443,-0.53051,-0.61319,-0.33667,-2.11536,0.86119,3.33327
0.41100,0.78655,0.04177,0.25930,-0.02264,-0.42131,-0.61155,-0.44991,-1.62792,2.03570,0.05305,-0.02243,-0.08477,-0.53261,-0.61231,-0.33333,-2.09437,0.88539,3.34650
0.41200,0.78653,0.04134,0.25869,-0.02309,-0.42293,-0.60950,-0.44629,-1.61022,2.05970,0.05252,-0.02304,-0.08510,-0.53470,-0.61142,-0.32998,-2.07331,0.90954,3.35959
0.41300,0.78651,0.04092,0.25808,-0.02353,-0.42453,-0.60743,-0.44260,-1.59246,2.08361,0.05198,-0.02365,-0.08543,-0.53676,-0.61049,-0.32661,-2.05216,0.93366,3.37255
0.41400,0.78648,0.04050,0.25748,-0.02397,-0.42611,-0.60533,-0.43883,-1.57464,2.10742,0.05144,-0.02426,-0.08575,-0.53880,-0.60955,-0.32323,-2.03093,0.95774,3.38538
0.41500,0.78646,0.04007,0.25687,-0.02441,-0.42768,-0.60321,-0.43499,-1.55677,2.13114,0.05090,-0.02487,-0.08607,-0.54082,-0.60858,-0.31984,-2.00961,0.98179,3.39807
0.41600,0.78643,0.03964,0.25627,-0.02484,-0.42923,-0.60107,-0.43109,-1.53885,2.15476,0.05036,-0.02548,-0.08639,-0.54282,-0.60758,-0.31644,-1.98822,1.00579,3.41063
0.41700,0.78641,0.03921,0.25567,-0.02527,-0.43076,-0.59890,-0.42711,-1.52088,2.17829,0.04982,-0.02608,-0.08671,-0.54480,-0.60657,-0.31302,-1.96676,1.02976,3.42306
0.41800,0.78638,0.03878,0.25507,-0.02570,-0.43227,-0.59671,-0.42307,-1.50285,2.20171,0.04927,-0.02669,-0.08702,-0.54675,-0.60553,-0.30959,-1.94521,1.05369,3.43535
0.41900,0.78636,0.03835,0.25448,-0.02612,-0.43376,-0.59450,-0.41896,-1.48478,2.22504,0.04873,-0.02730,-0.08733,-0.54869,-0.60446,-0.30615,-1.92359,1.07757,3.44750
0.42000,0.78633,0.03791,0.25389,-0.02654,-0.43524,-0.59226,-0.41478,-1.46666,2.24827,0.04818,-0.02790,-0.08763,-0.55060,-0.60337,-0.30269,-1.90189,1.10141,3.45952
0.42100,0.78630,0.03748,0.25329,-0.02695,-0.43670,-0.59000,-0.41054,-1.44849,2.27140,0.04762,-0.02850,-0.08793,-0.55249,-0.60226,-0.29923,-1.88011,1.12521,3.47140
0.42200,0.78628,0.03704,0.25271,-0.02736,-0.43814,-0.58772,-0.40623,-1.43027,2.29442,0.04707,-0.02910,-0.08823,-0.55436,-0.60112,-0.29575,-1.85826,1.14896,3.48315
0.42300,0.78625,0.03660,0.25212,-0.02776,-0.43956,-0.58542,-0.40186,-1.41201,2.31735,0.04652,-0.02970,-0.08852,-0.55621,-0.59996,-0.29226,-1.83634,1.17267,3.49475
0.42400,0.78622,0.03616,0.25153,-0.02816,-0.44096,-0.58309,-0.39742,-1.39371,2.34017,0.04596,-0.03030,-0.08881,-0.55803,-0.59877,-0.28876,-1.81435,1.19634,3.50622
0.42500,0.78619,0.03572,0.25095,-0.02856,-0.44235,-0.58074,-0.39291,-1.37536,2.36289,0.04540,-0.03090,-0.08910,-0.55984,-0.59757,-0.28525,-1.79228,1.21995,3.51755
0.42600,0.78616,0.03527,0.25037,-0.02895,-0.44371,-0.57836,-0.38835,-1.35698,2.38550,0.04484,-0.03150,-0.08938,-0.56162,-0.59633,-0.28173,-1.77015,1.24352,3.52874
0.42700,0.78614,0.03483,0.24980,-0.02933,-0.44506,-0.57596,-0.38372,-1.33855,2.40801,0.04428,-0.03209,-0.08966,-0.56338,-0.59508,-0.27819,-1.74794,1.26703,3.53980
0.42800,0.78611,0.03438,0.24922,-0.02972,-0.44639,-0.57354,-0.37903,-1.32008,2.43041,0.04371,-0.03269,-0.08994,-0.56511,-0.59380,-0.27465,-1.72566,1.29050,3.55071
0.42900,0.78608,0.03394,0.24865,-0.03009,-0.44770,-0.57110,-0.37428,-1.30157,2.45270,0.04315,-0.03328,-0.09021,-0.56683,-0.59250,-0.27109,-1.70332,1.31392,3.56148
0.43000,0.78605,0.03349,0.24808,-0.03046,-0.44899,-0.56864,-0.36948,-1.28302,2.47489,0.04258,-0.03387,-0.09048,-0.56852,-0.59117,-0.26753,-1.68091,1.33728,3.57211
0.43100,0.78602,0.03304,0.24751,-0.03083,-0.45027,-0.56615,-0.36461,-1.26444,2.49697,0.04201,-0.03446,-0.09075,-0.57019,-0.58982,-0.26395,-1.65843,1.36060,3.58260
0.43200,0.78598,0.03259,0.24695,-0.03119,-0.45152,-0.56365,-0.35968,-1.24582,2.51894,0.04144,-0.03505,-0.09101,-0.57184,-0.58845,-0.26036,-1.63589,1.38385,3.59295
0.43300,0.78595,0.03214,0.24638,-0.03155,-0.45276,-0.56112,-0.35470,-1.22717,2.54080,0.04086,-0.03564,-0.09127,-0.57346,-0.58706,-0.25676,-1.61328,1.40706,3.60316
0.43400,0.78592,0.03168,0.24582,-0.03190,-0.45397,-0.55856,-0.34966,-1.20848,2.56254,0.04029,-0.03623,-0.09152,-0.57506,-0.58564,-0.25315,-1.59061,1.43021,3.61323
0.43500,0.78589,0.03123,0.24527,-0.03225,-0.45517,-0.55599,-0.34456,-1.18976,2.58418,0.03971,-0.03681,-0.09178,-0.57664,-0.58420,-0.24954,-1.56788,1.45330,3.62315
0.43600,0.78586,0.03077,0.24471,-0.03259,-0.45635,-0.55340,-0.33941,-1.17101,2.60571,0.03914,-0.03740,-0.09202,-0.57820,-0.58273,-0.24591,-1.54508,1.47633,3.63293
0.43700,0.78582,0.03032,0.24416,-0.03293,-0.45752,-0.55078,-0.33420,-1.15223,2.62712,0.03856,-0.03798,-0.09227,-0.57973,-0.58124,-0.24227,-1.52222,1.49931,3.64257
0.43800,0.78579,0.02986,0.24361,-0.03326,-0.45866,-0.54814,-0.32895,-1.13342,2.64842,0.03798,-0.03856,-0.09251,-0.58124,-0.57973,-0.23862,-1.49931,1.52222,3.65206
0.43900,0.78576,0.02940,0.24306,-0.03359,-0.45978,-0.54548,-0.32363,-1.11458,2.66960,0.03740,-0.03914,-0.09274,-0.58273,-0.57820,-0.23497,-1.47633,1.54508,3.66141
0.44000,0.78572,0.02894,0.24252,-0.03391,-0.46089,-0.54280,-0.31827,-1.09571,2.69067,0.03681,-0.03971,-0.09298,-0.58420,-0.57664,-0.23130,-1.45330,1.56788,3.67061
0.44100,0.78569,0.02848,0.24198,-0.03422,-0.46197,-0.54010,-0.31286,-1.07682,2.71162,0.03623,-0.04029,-0.09321,-0.58564,-0.57506,-0.22762,-1.43021,1.59061,3.67967
0.44200,0.78566,0.02801,0.24144,-0.03453,-0.46304,-0.53738,-0.30740,-1.05790,2.73246,0.03564,-0.04086,-0.09343,-0.58706,-0.57346,-0.22394,-1.40706,1.61328,3.68858
0.44300,0.78562,0.02755,0.24090,-0.03484,-0.46409,-0.53464,-0.30188,-1.03895,2.75318,0.03505,-0.04144,-0.09365,-0.58845,-0.57184,-0.22025,-1.38385,1.63589,3.69735
0.44400,0.78559,0.02709,0.24037,-0.03514,-0.46512,-0.53187,-0.29632,-1.01999,2.77378,0.03446,-0.04201,-0.09387,-0.58982,-0.57019,-0.21655,-1.36060,1.65843,3.70597
0.44500,0.78555,0.02662,0.23984,-0.03543,-0.46613,-0.52909,-0.29072,-1.00099,2.79427,0.03387,-0.04258,-0.09409,-0.59117,-0.56852,-0.21284,-1.33728,1.68091,3.71445
0.44600,0.78551,0.02615,0.23931,-0.03572,-0.46712,-0.52628,-0.28506,-0.98198,2.81463,0.03328,-0.04315,-0.09430,-0.59250,-0.56683,-0.20912,-1.31392,1.70332,3.72278
0.44700,0.78548,0.02569,0.23879,-0.03600,-0.46809,-0.52346,-0.27936,-0.96295,2.83488,0.03269,-0.04371,-0.09451,-0.59380,-0.56511,-0.20539,-1.29050,1.72566,3.73096
0.44800,0.78544,0.02522,0.23827,-0.03628,-0.46905,-0.52061,-0.27362,-0.94390,2.85500,0.03209,-0.04428,-0.09471,-0.59508,-0.56338,-0.20165,-1.26703,1.74794,3.73899
0.44900,0.78541,0.02475,0.23775,-0.03655,-0.46998,-0.51775,-0.26783,-0.92482,2.87501,0.03150,-0.04484,-0.09491,-0.59633,-0.56162,-0.19791,-1.24352,1.77015,3.74688
0.45000,0.78537,0.02428,0.23723,-0.03681,-0.47090,-0.51486,-0.26200,-0.90573,2.89489,0.03090,-0.04540,-0.09511,-0.59757,-0.55984,-0.19416,-1.21995,1.79228,3.75462
0.45100,0.78533,0.02381,0.23672,-0.03707,-0.47179,-0.51196,-0.25613,-0.88663,2.91465,0.03030,-0.04596,-0.09530,-0.59877,-0.55803,-0.19040,-1.19634,1.81435,3.76221
0.45200,0.78530,0.02333,0.23621,-0.03732,-0.47267,-0.50904,-0.25022,-0.86750,2.93429,0.02970,-0.04652,-0.09549,-0.59996,-0.55621,-0.18664,-1.17267,1.83634,3.76965
0.45300,0.78526,0.02286,0.23570,-0.03757,-0.47353,-0.50609,-0.24427,-0.84837,2.95380,0.02910,-0.04707,-0.09567,-0.60112,-0.55436,-0.18286,-1.14896,1.85826,3.77695
0.45400,0.78522,0.02239,0.23519,-0.03781,-0.47437,-0.50313,-0.23828,-0.82921,2.97319,0.02850,-0.04762,-0.09585,-0.60226,-0.55249,-0.17908,-1.12521,1.88011,3.78409
0.45500,0.78518,0.02191,0.23469,-0.03805,-0.47519,-0.50014,-0.23225,-0.81005,2.99246,0.02790,-0.04818,-0.09603,-0.60337,-0.55060,-0.17530,-1.10141,1.90189,3.79109
0.45600,0.78514,0.02144,0.23419,-0.03828,-0.47599,-0.49714,-0.22618,-0.79087,3.01160,0.02730,-0.04873,-0.09620,-0.60446,-0.54869,-0.17150,-1.07757,1.92359,3.79793
0.45700,0.78511,0.02096,0.23370,-0.03850,-0.47677,-0.49412,-0.22008,-0.77168,3.03062,0.02669,-0.04927,-0.09637,-0.60553,-0.54675,-0.16770,-1.05369,1.94521,3.80463
0.45800,0.78507,0.02048,0.23321,-0.03872,-0.47753,-0.49108,-0.21394,-0.75248,3.04951,0.02608,-0.04982,-0.09654,-0.60657,-0.54480,-0.16389,-1.02976,1.96676,3.81117
0.45900,0.78503,0.02000,0.23272,-0.03893,-0.47827,-0.48802,-0.20777,-0.73327,3.06827,0.02548,-0.05036,-0.09670,-0.60758,-0.54282,-0.16008,-1.00579,1.98822,3.81757
0.46000,0.78499,0.01953,0.23223,-0.03913,-0.47900,-0.48495,-0.20157,-0.71405,3.08690,0.02487,-0.05090,-0.09686,-0.60858,-0.54082,-0.15626,-0.98179,2.00961,3.82381
0.46100,0.78495,0.01905,0.23175,-0.03933,-0.47970,-0.48185,-0.19534,-0.69482,3.10541,0.02426,-0.05144,-0.09701,-0.60955,-0.53880,-0.15243,-0.95774,2.03093,3.82991
0.46200,0.78491,0.01857,0.23127,-0.03952,-0.48039,-0.47873,-0.18907,-0.67559,3.12379,0.02365,-0.05198,-0.09716,-0.61049,-0.53676,-0.14860,-0.93366,2.05216,3.83585
0.46300,0.78487,0.01809,0.23079,-0.03971,-0.48105,-0.47560,-0.18278,-0.65635,3.14204,0.02304,-0.05252,-0.09731,-0.61142,-0.53470,-0.14476,-0.90954,2.07331,3.84164
0.46400,0.78483,0.01760,0.23031,-0.03989,-0.48170,-0.47245,-0.17645,-0.63710,3.16016,0.02243,-0.05305,-0.09745,-0.61231,-0.53261,-0.14091,-0.88539,2.09437,3.84728
0.46500,0.78479,0.01712,0.22984,-0.04006,-0.48233,-0.46928,-0.17010,-0.61785,3.17816,0.02181,-0.05358,-0.09759,-0.61319,-0.53051,-0.13706,-0.86119,2.11536,3.85276
0.46600,0.78475,0.01664,0.22938,-0.04023,-0.48293,-0.46609,-0.16372,-0.59860,3.19602,0.02120,-0.05411,-0.09773,-0.61404,-0.52838,-0.13321,-0.83697,2.13626,3.85810
0.46700,0.78471,0.01616,0.22891,-0.04039,-0.48352,-0.46289,-0.15732,-0.57934,3.21375,0.02059,-0.05464,-0.09786,-0.61486,-0.52623,-0.12935,-0.81271,2.15708,3.86328
0.46800,0.78467,0.01567,0.22845,-0.04054,-0.48409,-0.45967,-0.15089,-0.56008,3.23135,0.01997,-0.05516,-0.09799,-0.61566,-0.52407,-0.12548,-0.78842,2.17781,3.86831
0.46900,0.78463,0.01519,0.22799,-0.04069,-0.48464,-0.45643,-0.14444,-0.54082,3.24881,0.01935,-0.05569,-0.09811,-0.61644,-0.52188,-0.12161,-0.76410,2.19846,3.87319
0.47000,0.78459,0.01470,0.22754,-0.04083,-0.48518,-0.45317,-0.13796,-0.52156,3.26615,0.01874,-0.05621,-0.09823,-0.61719,-0.51967,-0.11774,-0.73975,2.21902,3.87791
0.47100,0.78455,0.01422,0.22709,-0.04097,-0.48569,-0.44989,-0.13147,-0.50230,3.28335,0.01812,-0.05673,-0.09834,-0.61792,-0.51744,-0.11385,-0.71537,2.23949,3.88249
0.47200,0.78451,0.01373,0.22664,-0.04110,-0.48618,-0.44660,-0.12495,-0.48304,3.30042,0.01750,-0.05724,-0.09846,-0.61862,-0.51519,-0.10997,-0.69096,2.25987,3.88690
0.47300,0.78447,0.01325,0.22619,-0.04122,-0.48665,-0.44329,-0.11841,-0.46379,3.31736,0.01688,-0.05776,-0.09856,-0.61930,-0.51292,-0.10608,-0.66653,2.28017,3.89117
0.47400,0.78442,0.01276,0.22575,-0.04133,-0.48711,-0.43997,-0.11186,-0.44453,3.33416,0.01626,-0.05827,-0.09867,-0.61995,-0.51063,-0.10219,-0.64207,2.30037,3.89528
0.47500,0.78438,0.01227,0.22531,-0.04144,-0.48754,-0.43663,-0.10528,-0.42528,3.35083,0.01564,-0.05878,-0.09877,-0.62058,-0.50832,-0.09829,-0.61758,2.32048,3.89924
0.47600,0.78434,0.01178,0.22488,-0.04154,-0.48796,-0.43327,-0.09869,-0.40603,3.36736,0.01502,-0.05929,-0.09887,-0.62119,-0.50599,-0.09439,-0.59307,2.34050,3.90304
0.47700,0.78430,0.01130,0.22445,-0.04164,-0.48835,-0.42989,-0.09209,-0.38679,3.38376,0.01440,-0.05979,-0.09896,-0.62177,-0.50364,-0.09048,-0.56853,2.36043,3.90669
0.47800,0.78426,0.01081,0.22402,-0.04173,-0.48873,-0.42650,-0.08547,-0.36756,3.40002,0.01378,-0.06029,-0.09905,-0.62233,-0.50127,-0.08658,-0.54397,2.38027,3.91018
0.47900,0.78422,0.01032,0.22359,-0.04181,-0.48909,-0.42309,-0.07884,-0.34833,3.41614,0.01316,-0.06079,-0.09913,-0.62286,-0.49888,-0.08266,-0.51940,2.40001,3.91353
0.48000,0.78417,0.00983,0.22317,-0.04189,-0.48943,-0.41967,-0.07220,-0.32910,3.43213,0.01253,-0.06129,-0.09921,-0.62336,-0.49647,-0.07875,-0.49480,2.41966,3.91671
0.48100,0.78413,0.00934,0.22275,-0.04195,-0.48975,-0.41623,-0.06554,-0.30989,3.44798,0.01191,-0.06179,-0.09929,-0.62385,-0.49404,-0.07483,-0.47018,2.43921,3.91974
0.48200,0.78409,0.00885,0.22234,-0.04202,-0.49005,-0.41277,-0.05888,-0.29068,3.46370,0.01129,-0.06228,-0.09936,-0.62430,-0.49159,-0.07091,-0.44554,2.45867,3.92262
0.48300,0.78405,0.00836,0.22193,-0.04207,-0.49033,-0.40930,-0.05221,-0.27149,3.47927,0.01066,-0.06277,-0.09943,-0.62474,-0.48912,-0.06699,-0.42088,2.47803,3.92534
0.48400,0.78401,0.00787,0.22152,-0.04212,-0.49059,-0.40581,-0.04553,-0.25230,3.49471,0.01004,-0.06326,-0.09950,-0.62515,-0.48663,-0.06306,-0.39621,2.49729,3.92791
0.48500,0.78396,0.00738,0.22112,-0.04216,-0.49083,-0.40231,-0.03884,-0.23313,3.51001,0.00941,-0.06374,-0.09956,-0.62553,-0.48413,-0.05913,-0.37152,2.51645,3.93032
0.48600,0.78392,0.00689,0.22072,-0.04220,-0.49106,-0.39879,-0.03215,-0.21396,3.52517,0.00879,-0.06423,-0.09961,-0.62589,-0.48160,-0.05520,-0.34682,2.53551,3.93258
0.48700,0.78388,0.00640,0.22032,-0.04223,-0.49126,-0.39526,-0.02545,-0.19481,3.54019,0.00816,-0.06471,-0.09967,-0.62622,-0.47906,-0.05126,-0.32211,2.55447,3.93468
0.48800,0.78384,0.00590,0.21993,-0.04225,-0.49145,-0.39171,-0.01875,-0.17567,3.55508,0.00753,-0.06518,-0.09972,-0.62653,-0.47649,-0.04733,-0.29738,2.57334,3.93663
0.48900,0.78380,0.00541,0.21954,-0.04226,-0.49161,-0.38815,-0.01205,-0.15655,3.56982,0.00691,-0.06566,-0.09976,-0.62682,-0.47391,-0.04339,-0.27264,2.59210,3.93842
0.49000,0.78375,0.00492,0.21915,-0.04227,-0.49176,-0.38457,-0.00534,-0.13743,3.58442,0.00628,-0.06613,-0.09980,-0.62708,-0.47131,-0.03945,-0.24789,2.61075,3.94005
0.49100,0.78371,0.00443,0.21877,-0.04228,-0.49189,-0.38098,0.00136,-0.11834,3.59888,0.00565,-0.06660,-0.09984,-0.62731,-0.46869,-0.03551,-0.22313,2.62931,3.94153
0.49200,0.78367,0.00394,0.21839,-0.04227,-0.49200,-0.37737,0.00807,-0.09926,3.61320,0.00502,-0.06707,-0.09987,-0.62752,-0.46605,-0.03157,-0.19836,2.64776,3.94286
0.49300,0.78363,0.00345,0.21801,-0.04226,-0.49209,-0.37375,0.01477,-0.08019,3.62738,0.00440,-0.06753,-0.09990,-0.62771,-0.46339,-0.02763,-0.17358,2.66611,3.94402
0.49400,0.78358,0.00295,0.21764,-0.04224,-0.49216,-0.37012,0.02147,-0.06114,3.64141,0.00377,-0.06800,-0.09993,-0.62787,-0.46072,-0.02368,-0.14879,2.68435,3.94504
0.49500,0.78354,0.00246,0.21727,-0.04222,-0.49221,-0.36647,0.02816,-0.04211,3.65531,0.00314,-0.06845,-0.09995,-0.62801,-0.45802,-0.01974,-0.12400,2.70248,3.94589
0.49600,0.78350,0.00197,0.21691,-0.04218,-0.49224,-0.36281,0.03485,-0.02310,3.66906,0.00251,-0.06891,-0.09997,-0.62812,-0.45531,-0.01579,-0.09921,2.72051,3.94659
0.49700,0.78346,0.00148,0.21655,-0.04215,-0.49225,-0.35913,0.04153,-0.00410,3.68267,0.00188,-0.06937,-0.09998,-0.62821,-0.45258,-0.01184,-0.07441,2.73843,3.94714
0.49800,0.78342,0.00098,0.21619,-0.04210,-0.49225,-0.35544,0.04821,0.01488,3.69614,0.00126,-0.06982,-0.09999,-0.62827,-0.44984,-0.00790,-0.04961,2.75625,3.94753
0.49900,0.78337,0.00049,0.21583,-0.04205,-0.49222,-0.35174,0.05488,0.03383,3.70946,0.00063,-0.07026,-0.10000,-0.62831,-0.44707,-0.00395,-0.02480,2.77395,3.94776
0.50000,0.78333,0.00000,0.21549,-0.04199,-0.49218,-0.34803,0.06153,0.05277,3.72264,0.00000,-0.07071,-0.10000,-0.62832,-0.44429,-0.00000,-0.00000,2.79155,3.94784
0.50100,0.78329,-0.00049,0.21514,-0.04193,-0.49212,-0.34430,0.06818,0.07168,3.73568,-0.00063,-0.07115,-0.10000,-0.62831,-0.44149,0.00395,0.02480,2.80903,3.94776
0.50200,0.78325,-0.00098,0.21480,-0.04186,-0.49204,-0.34055,0.07482,0.09058,3.74857,-0.00126,-0.07159,-0.09999,-0.62827,-0.43867,0.00790,0.04961,2.82640,3.94753
0.50300,0.78321,-0.00148,0.21446,-0.04178,-0.49194,-0.33680,0.08144,0.10945,3.76132,-0.00188,-0.07203,-0.09998,-0.62821,-0.43584,0.01184,0.07441,2.84367,3.94714
0.50400,0.78316,-0.00197,0.21412,-0.04169,-0.49182,-0.33303,0.08805,0.12830,3.77392,-0.00251,-0.07247,-0.09997,-0.62812,-0.43298,0.01579,0.09921,2.86082,3.94659
0.50500,0.78312,-0.00246,0.21379,-0.04160,-0.49168,-0.32925,0.09464,0.14713,3.78638,-0.00314,-0.07290,-0.09995,-0.62801,-0.43011,0.01974,0.12400,2.87785,3.94589
0.50600,0.78308,-0.00295,0.21346,-0.04150,-0.49153,-0.32546,0.10122,0.16593,3.79869,-0.00377,-0.07333,-0.09993,-0.62787,-0.42723,0.02368,0.14879,2.89478,3.94504
0.50700,0.78304,-0.00344,0.21314,-0.04140,-0.49135,-0.32165,0.10778,0.18471,3.81085,-0.00440,-0.07375,-0.09990,-0.62771,-0.42432,0.02763,0.17358,2.91159,3.94402
0.50800,0.78300,-0.00393,0.21282,-0.04129,-0.49116,-0.31784,0.11433,0.20346,3.82288,-0.00502,-0.07417,-0.09987,-0.62752,-0.42140,0.03157,0.19836,2.92828,3.94286
0.50900,0.78296,-0.00443,0.21251,-0.04117,-0.49094,-0.31401,0.12085,0.22219,3.83475,-0.00565,-0.07459,-0.09984,-0.62731,-0.41847,0.03551,0.22313,2.94486,3.94153
0.51000,0.78292,-0.00492,0.21219,-0.04105,-0.49071,-0.31017,0.12736,0.24090,3.84648,-0.00628,-0.07501,-0.09980,-0.62708,-0.41551,0.03945,0.24789,2.96132,3.94005
0.51100,0.78287,-0.00541,0.21188,-0.04092,-0.49046,-0.30632,0.13384,0.25957,3.85806,-0.00691,-0.07543,-0.09976,-0.62682,-0.41254,0.04339,0.27264,2.97767,3.93842
0.51200,0.78283,-0.00590,0.21158,-0.04078,-0.49019,-0.30245,0.14030,0.27823,3.86950,-0.00753,-0.07584,-0.09972,-0.62653,-0.40956,0.04733,0.29738,2.99389,3.93663
0.51300,0.78279,-0.00639,0.21128,-0.04063,-0.48990,-0.29858,0.14674,0.29685,3.88078,-0.00816,-0.07624,-0.09967,-0.62622,-0.40656,0.05126,0.32211,3.01000,3.93468
0.51400,0.78275,-0.00688,0.21098,-0.04048,-0.48960,-0.29469,0.15316,0.31545,3.89192,-0.00879,-0.07665,-0.09961,-0.62589,-0.40354,0.05520,0.34682,3.02599,3.93258
0.51500,0.78271,-0.00737,0.21069,-0.04033,-0.48927,-0.29079,0.15955,0.33401,3.90292,-0.00941,-0.07705,-0.09956,-0.62553,-0.40051,0.05913,0.37152,3.04186,3.93032
0.51600,0.78267,-0.00786,0.21040,-0.04017,-0.48893,-0.28688,0.16591,0.35255,3.91376,-0.01004,-0.07745,-0.09950,-0.62515,-0.39746,0.06306,0.39621,3.05762,3.92791
0.51700,0.78263,-0.00834,0.21012,-0.04000,-0.48857,-0.28296,0.17225,0.37106,3.92446,-0.01066,-0.07785,-0.09943,-0.62474,-0.39439,0.06699,0.42088,3.07325,3.92534
0.51800,0.78259,-0.00883,0.20984,-0.03982,-0.48819,-0.27904,0.17855,0.38955,3.93501,-0.01129,-0.07824,-0.09936,-0.62430,-0.39131,0.07091,0.44554,3.08876,3.92262
0.51900,0.78255,-0.00932,0.20956,-0.03964,-0.48779,-0.27509,0.18483,0.40800,3.94541,-0.01191,-0.07863,-0.09929,-0.62385,-0.38821,0.07483,0.47018,3.10414,3.91974
0.52000,0.78251,-0.00981,0.20929,-0.03945,-0.48737,-0.27114,0.19108,0.42642,3.95566,-0.01253,-0.07902,-0.09921,-0.62336,-0.38510,0.07875,0.49480,3.11941,3.91671
0.52100,0.78247,-0.01030,0.20902,-0.03926,-0.48694,-0.26718,0.19730,0.44481,3.96576,-0.01316,-0.07940,-0.09913,-0.62286,-0.38197,0.08266,0.51940,3.13455,3.91353
0.52200,0.78243,-0.01078,0.20875,-0.03906,-0.48648,-0.26321,0.20348,0.46317,3.97572,-0.01378,-0.07978,-0.09905,-0.62233,-0.37883,0.08658,0.54397,3.14957,3.91018
0.52300,0.78240,-0.01127,0.20849,-0.03885,-0.48601,-0.25923,0.20964,0.48150,3.98552,-0.01440,-0.08016,-0.09896,-0.62177,-0.37567,0.09048,0.56853,3.16446,3.90669
0.52400,0.78236,-0.01175,0.20823,-0.03864,-0.48552,-0.25524,0.21575,0.49979,3.99518,-0.01502,-0.08053,-0.09887,-0.62119,-0.37250,0.09439,0.59307,3.17923,3.90304
0.52500,0.78232,-0.01224,0.20798,-0.03842,-0.48501,-0.25124,0.22184,0.51806,4.00468,-0.01564,-0.08090,-0.09877,-0.62058,-0.36932,0.09829,0.61758,3.19387,3.89924
0.52600,0.78228,-0.01272,0.20773,-0.03819,-0.48448,-0.24723,0.22788,0.53629,4.01404,-0.01626,-0.08127,-0.09867,-0.61995,-0.36612,0.10219,0.64207,3.20839,3.89528
0.52700,0.78224,-0.01321,0.20749,-0.03796,-0.48394,-0.24321,0.23390,0.55449,4.02324,-0.01688,-0.08163,-0.09856,-0.61930,-0.36290,0.10608,0.66653,3.22278,3.89117
0.52800,0.78220,-0.01369,0.20724,-0.03773,-0.48337,-0.23919,0.23987,0.57265,4.03229,-0.01750,-0.08200,-0.09846,-0.61862,-0.35967,0.10997,0.69096,3.23704,3.88690
0.52900,0.78217,-0.01417,0.20701,-0.03748,-0.48279,-0.23515,0.24580,0.59078,4.04120,-0.01812,-0.08235,-0.09834,-0.61792,-0.35643,0.11385,0.71537,3.25118,3.88249
0.53000,0.78213,-0.01466,0.20677,-0.03723,-0.48219,-0.23110,0.25169,0.60888,4.04995,-0.01874,-0.08271,-0.09823,-0.61719,-0.35317,0.11774,0.73975,3.26518,3.87791
